value,unit,type,sourceName,startDate,endDate,device
0.06261,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 08:33:49 +0100,2026-02-26 08:41:47 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.01444,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 08:42:56 +0100,2026-02-26 08:51:56 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.0018,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 08:51:58 +0100,2026-02-26 08:52:01 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00753,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:02:42 +0100,2026-02-26 09:02:47 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00267,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:02:47 +0100,2026-02-26 09:02:52 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00071,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:02:52 +0100,2026-02-26 09:02:55 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00426,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:02:57 +0100,2026-02-26 09:03:03 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00069,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:05 +0100,2026-02-26 09:03:08 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00893,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:28 +0100,2026-02-26 09:03:33 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.0006,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:33 +0100,2026-02-26 09:03:36 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.0114,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:44 +0100,2026-02-26 09:03:49 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00616,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:49 +0100,2026-02-26 09:03:54 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00282,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:54 +0100,2026-02-26 09:03:59 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00047,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:03:59 +0100,2026-02-26 09:04:01 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00804,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-02-26 09:04:30 +0100,2026-02-26 09:04:35 +0100,"<<HKDevice: 0x8bbd771e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
