value,unit,type,sourceName,startDate,endDate,device
5.076,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 13:03:24 +0100,2026-02-26 13:03:49 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5.616,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 13:05:20 +0100,2026-02-26 13:05:43 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4.932,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 13:45:03 +0100,2026-02-26 13:48:45 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4.464,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 13:51:55 +0100,2026-02-26 13:51:58 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4.932,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:00:54 +0100,2026-02-26 14:00:57 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
6.48,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:01:38 +0100,2026-02-26 14:01:40 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4.968,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:15:15 +0100,2026-02-26 14:15:17 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4.176,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:29:46 +0100,2026-02-26 14:29:49 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
3.564,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:42:38 +0100,2026-02-26 14:42:42 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
3.24,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 14:52:58 +0100,2026-02-26 14:53:01 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5.112,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 15:12:39 +0100,2026-02-26 15:12:42 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
6.3,km/hr,HKQuantityTypeIdentifierWalkingSpeed,iPhone van Marjolein,2026-02-26 15:13:38 +0100,2026-02-26 15:13:41 +0100,"<<HKDevice: 0x8bbd77d20>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
