value,unit,type,sourceName,startDate,endDate,device
729,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 09:44:37 +0100,2026-02-27 09:54:37 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
734,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 09:54:37 +0100,2026-02-27 10:04:38 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
158,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 10:04:38 +0100,2026-02-27 10:05:55 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
322,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 10:24:24 +0100,2026-02-27 10:31:00 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
621,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 10:43:49 +0100,2026-02-27 10:50:43 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
192,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 12:57:02 +0100,2026-02-27 13:02:32 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 13:22:54 +0100,2026-02-27 13:22:56 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 13:27:04 +0100,2026-02-27 13:27:07 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 13:27:09 +0100,2026-02-27 13:27:14 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-27 13:27:14 +0100,2026-02-27 13:27:20 +0100,"<<HKDevice: 0xb6853fe30>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
