value,unit,type,sourceName,startDate,endDate,device
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:01 +0100,2026-03-06 11:25:03 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:06 +0100,2026-03-06 11:25:09 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:09 +0100,2026-03-06 11:25:11 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:14 +0100,2026-03-06 11:25:16 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:16 +0100,2026-03-06 11:25:19 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:19 +0100,2026-03-06 11:25:21 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:21 +0100,2026-03-06 11:25:24 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:24 +0100,2026-03-06 11:25:26 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:37 +0100,2026-03-06 11:25:39 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
18,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:25:55 +0100,2026-03-06 11:25:57 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:26:00 +0100,2026-03-06 11:26:02 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:26:05 +0100,2026-03-06 11:26:07 +0100,"<<HKDevice: 0x98d297d80>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:26:12 +0100,2026-03-06 11:26:15 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:26:15 +0100,2026-03-06 11:26:18 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:26:18 +0100,2026-03-06 11:26:20 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
11,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:37 +0100,2026-03-06 11:27:39 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:39 +0100,2026-03-06 11:27:42 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
