value,unit,type,sourceName,startDate,endDate,device
0.01503,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 08:29:41 +0100,2026-03-06 08:29:56 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.05795,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 08:55:00 +0100,2026-03-06 09:04:56 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.01411,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 09:08:28 +0100,2026-03-06 09:08:38 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.21016,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 09:25:41 +0100,2026-03-06 09:35:24 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.05071,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 09:35:39 +0100,2026-03-06 09:38:26 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.11964,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 09:46:29 +0100,2026-03-06 09:48:14 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00921,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 10:00:44 +0100,2026-03-06 10:00:51 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.0044,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 10:20:33 +0100,2026-03-06 10:20:36 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.42669,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 10:38:10 +0100,2026-03-06 10:47:17 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.03858,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 10:48:47 +0100,2026-03-06 10:49:48 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.00048,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 10:49:48 +0100,2026-03-06 10:49:51 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.58773,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:01:29 +0100,2026-03-06 11:10:11 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.14374,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:10:57 +0100,2026-03-06 11:20:50 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.17428,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:20:50 +0100,2026-03-06 11:30:41 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.16928,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:31:22 +0100,2026-03-06 11:40:35 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.2209,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:41:49 +0100,2026-03-06 11:50:51 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.16733,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 11:52:00 +0100,2026-03-06 12:01:13 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.28069,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 12:02:17 +0100,2026-03-06 12:12:05 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.14126,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 12:12:28 +0100,2026-03-06 12:21:18 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.16809,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 12:21:18 +0100,2026-03-06 12:28:32 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.1219,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 12:37:32 +0100,2026-03-06 12:47:25 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.09187,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 12:48:19 +0100,2026-03-06 12:52:58 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.11493,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 13:10:59 +0100,2026-03-06 13:20:39 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.1814,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 13:21:43 +0100,2026-03-06 13:31:34 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.09489,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 13:32:33 +0100,2026-03-06 13:38:18 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.09879,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 13:42:37 +0100,2026-03-06 13:52:05 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.18475,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 13:52:38 +0100,2026-03-06 14:02:31 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.12498,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:02:31 +0100,2026-03-06 14:12:25 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.16955,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:12:25 +0100,2026-03-06 14:22:18 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.08374,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:22:18 +0100,2026-03-06 14:31:44 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.15694,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:33:08 +0100,2026-03-06 14:42:36 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.14369,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:43:30 +0100,2026-03-06 14:51:51 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.13575,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 14:53:41 +0100,2026-03-06 15:02:15 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.16595,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 15:03:34 +0100,2026-03-06 15:13:28 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
0.15018,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Marjolein,2026-03-06 15:13:28 +0100,2026-03-06 15:23:16 +0100,"<<HKDevice: 0x98d295ce0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
