value,unit,type,sourceName,startDate,endDate,device
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:15 +0100,2026-02-26 13:48:20 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:20 +0100,2026-02-26 13:48:25 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:25 +0100,2026-02-26 13:48:30 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:30 +0100,2026-02-26 13:48:35 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
9,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:35 +0100,2026-02-26 13:48:41 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:41 +0100,2026-02-26 13:48:46 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:48:46 +0100,2026-02-26 13:48:51 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
223,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 13:56:21 +0100,2026-02-26 14:06:09 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
132,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:07:34 +0100,2026-02-26 14:16:00 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:22:31 +0100,2026-02-26 14:22:36 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:22:36 +0100,2026-02-26 14:22:38 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:22:38 +0100,2026-02-26 14:22:41 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:24:00 +0100,2026-02-26 14:24:05 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:24:05 +0100,2026-02-26 14:24:08 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:24:08 +0100,2026-02-26 14:24:10 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:26:23 +0100,2026-02-26 14:26:26 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:27:45 +0100,2026-02-26 14:27:48 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:29:38 +0100,2026-02-26 14:29:43 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:29:43 +0100,2026-02-26 14:29:45 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:29:45 +0100,2026-02-26 14:29:48 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
17,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:30:52 +0100,2026-02-26 14:30:57 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:30:57 +0100,2026-02-26 14:30:59 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:30:59 +0100,2026-02-26 14:31:02 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
21,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:32:38 +0100,2026-02-26 14:32:41 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
12,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:37:17 +0100,2026-02-26 14:37:22 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:37:22 +0100,2026-02-26 14:37:25 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:37:25 +0100,2026-02-26 14:37:27 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
12,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:40:36 +0100,2026-02-26 14:40:41 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:40:41 +0100,2026-02-26 14:40:44 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:40:44 +0100,2026-02-26 14:40:46 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:40:49 +0100,2026-02-26 14:40:52 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:41:32 +0100,2026-02-26 14:41:38 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:41:38 +0100,2026-02-26 14:41:40 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:41:40 +0100,2026-02-26 14:41:43 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:41:53 +0100,2026-02-26 14:41:55 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:42:31 +0100,2026-02-26 14:42:36 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:42:36 +0100,2026-02-26 14:42:39 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:42:39 +0100,2026-02-26 14:42:41 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:43:45 +0100,2026-02-26 14:43:50 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:43:50 +0100,2026-02-26 14:43:53 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:43:53 +0100,2026-02-26 14:43:56 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:45:10 +0100,2026-02-26 14:45:15 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:45:15 +0100,2026-02-26 14:45:17 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:45:17 +0100,2026-02-26 14:45:20 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:46:03 +0100,2026-02-26 14:46:06 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
