value,unit,type,sourceName,startDate,endDate,device
2,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 09:39:24 +0100,2026-03-06 09:44:10 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 09:51:43 +0100,2026-03-06 09:54:52 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 10:18:55 +0100,2026-03-06 10:18:58 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:01:49 +0100,2026-03-06 11:01:51 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:27:53 +0100,2026-03-06 11:27:55 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:28:03 +0100,2026-03-06 11:28:05 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:30:39 +0100,2026-03-06 11:30:41 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:30:51 +0100,2026-03-06 11:30:54 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:32:52 +0100,2026-03-06 11:32:54 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:33:09 +0100,2026-03-06 11:33:12 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:36:11 +0100,2026-03-06 11:36:13 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:36:19 +0100,2026-03-06 11:36:21 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:39:10 +0100,2026-03-06 11:39:12 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:39:23 +0100,2026-03-06 11:39:25 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:41:58 +0100,2026-03-06 11:42:01 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:42:06 +0100,2026-03-06 11:42:09 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:44:19 +0100,2026-03-06 11:44:22 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:44:32 +0100,2026-03-06 11:44:34 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:47:15 +0100,2026-03-06 11:47:18 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:47:18 +0100,2026-03-06 11:47:23 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:49:28 +0100,2026-03-06 11:49:31 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:49:41 +0100,2026-03-06 11:49:44 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:52:09 +0100,2026-03-06 11:52:12 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:52:14 +0100,2026-03-06 11:52:17 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:54:27 +0100,2026-03-06 11:54:30 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:54:40 +0100,2026-03-06 11:54:43 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:57:01 +0100,2026-03-06 11:57:03 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:57:08 +0100,2026-03-06 11:57:16 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:59:39 +0100,2026-03-06 11:59:42 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 11:59:49 +0100,2026-03-06 12:00:56 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:02:33 +0100,2026-03-06 12:02:35 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:02:46 +0100,2026-03-06 12:02:48 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:04:46 +0100,2026-03-06 12:04:48 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:04:53 +0100,2026-03-06 12:04:56 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:07:40 +0100,2026-03-06 12:07:42 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:07:57 +0100,2026-03-06 12:08:00 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:09:40 +0100,2026-03-06 12:09:42 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:09:47 +0100,2026-03-06 12:09:50 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:11:55 +0100,2026-03-06 12:11:58 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:12:08 +0100,2026-03-06 12:12:10 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:18:11 +0100,2026-03-06 12:18:13 +0100,"<<HKDevice: 0x6a6a7ae40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:18:26 +0100,2026-03-06 12:18:29 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:20:21 +0100,2026-03-06 12:20:24 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:20:29 +0100,2026-03-06 12:21:07 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:22:54 +0100,2026-03-06 12:22:57 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:23:02 +0100,2026-03-06 12:23:10 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:27:36 +0100,2026-03-06 12:27:38 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:27:51 +0100,2026-03-06 12:27:53 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:41:31 +0100,2026-03-06 12:41:34 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Yasmin,2026-03-06 12:41:54 +0100,2026-03-06 12:41:57 +0100,"<<HKDevice: 0x6a6a7ac10>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
