value,unit,type,sourceName,startDate,endDate,device
0.00945,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 08:54:22 +0100,2026-03-06 08:54:28 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.03824,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 09:10:32 +0100,2026-03-06 09:20:02 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.0447,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 09:21:14 +0100,2026-03-06 09:22:51 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.10122,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 09:34:45 +0100,2026-03-06 09:44:43 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.1199,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 09:45:32 +0100,2026-03-06 09:54:16 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.14273,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 09:56:31 +0100,2026-03-06 10:06:32 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.17455,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 10:06:32 +0100,2026-03-06 10:16:32 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.22081,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 10:16:35 +0100,2026-03-06 10:20:55 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.2125,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 10:42:39 +0100,2026-03-06 10:45:48 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.29836,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 10:57:25 +0100,2026-03-06 11:01:49 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.18231,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 11:18:20 +0100,2026-03-06 11:21:19 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.164576,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 11:26:13 +0100,2026-03-06 11:36:03 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.192217,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 11:36:47 +0100,2026-03-06 11:45:46 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.209396,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 11:47:03 +0100,2026-03-06 11:56:56 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.183094,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 11:57:03 +0100,2026-03-06 12:06:56 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.222713,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 12:07:19 +0100,2026-03-06 12:16:11 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.220497,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 12:17:53 +0100,2026-03-06 12:27:38 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.03137,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 12:28:06 +0100,2026-03-06 12:28:29 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
0.15029,km,HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone van Yasmin,2026-03-06 12:41:11 +0100,2026-03-06 12:49:42 +0100,"<<HKDevice: 0x6a6a7a1c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
