value,unit,type,sourceName,startDate,endDate,device
339,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:18:20 +0100,2026-03-06 11:21:19 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
11,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:26:13 +0100,2026-03-06 11:26:15 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:35 +0100,2026-03-06 11:27:40 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:40 +0100,2026-03-06 11:27:42 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:42 +0100,2026-03-06 11:27:45 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:45 +0100,2026-03-06 11:27:47 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:47 +0100,2026-03-06 11:27:50 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:50 +0100,2026-03-06 11:27:53 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:27:53 +0100,2026-03-06 11:27:55 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:33 +0100,2026-03-06 11:28:39 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:39 +0100,2026-03-06 11:28:41 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:41 +0100,2026-03-06 11:28:44 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:44 +0100,2026-03-06 11:28:46 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:46 +0100,2026-03-06 11:28:49 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:49 +0100,2026-03-06 11:28:51 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:51 +0100,2026-03-06 11:28:54 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:54 +0100,2026-03-06 11:28:56 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:28:56 +0100,2026-03-06 11:28:59 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
14,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:30:26 +0100,2026-03-06 11:30:31 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:30:31 +0100,2026-03-06 11:30:34 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:30:34 +0100,2026-03-06 11:30:36 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:30:36 +0100,2026-03-06 11:30:39 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:31:22 +0100,2026-03-06 11:31:25 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:31:30 +0100,2026-03-06 11:31:32 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:31:32 +0100,2026-03-06 11:31:35 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
17,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:36 +0100,2026-03-06 11:32:41 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:41 +0100,2026-03-06 11:32:44 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:44 +0100,2026-03-06 11:32:46 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:46 +0100,2026-03-06 11:32:49 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:49 +0100,2026-03-06 11:32:52 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:52 +0100,2026-03-06 11:32:54 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:54 +0100,2026-03-06 11:32:57 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:32:57 +0100,2026-03-06 11:32:59 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:38 +0100,2026-03-06 11:33:43 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:43 +0100,2026-03-06 11:33:45 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:45 +0100,2026-03-06 11:33:48 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:48 +0100,2026-03-06 11:33:50 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:50 +0100,2026-03-06 11:33:53 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:53 +0100,2026-03-06 11:33:55 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:55 +0100,2026-03-06 11:33:58 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:33:58 +0100,2026-03-06 11:34:01 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:35:56 +0100,2026-03-06 11:36:01 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:36:01 +0100,2026-03-06 11:36:03 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:36:47 +0100,2026-03-06 11:36:52 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:36:52 +0100,2026-03-06 11:36:54 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:36:54 +0100,2026-03-06 11:36:57 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
16,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:38:52 +0100,2026-03-06 11:38:57 +0100,"<<HKDevice: 0x6a6a786e0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:38:57 +0100,2026-03-06 11:39:00 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:00 +0100,2026-03-06 11:39:02 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:02 +0100,2026-03-06 11:39:05 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:05 +0100,2026-03-06 11:39:07 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:07 +0100,2026-03-06 11:39:10 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:10 +0100,2026-03-06 11:39:12 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:12 +0100,2026-03-06 11:39:15 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:39:15 +0100,2026-03-06 11:39:17 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
12,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:06 +0100,2026-03-06 11:40:11 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:11 +0100,2026-03-06 11:40:14 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:14 +0100,2026-03-06 11:40:16 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:16 +0100,2026-03-06 11:40:19 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:19 +0100,2026-03-06 11:40:21 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:21 +0100,2026-03-06 11:40:24 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:24 +0100,2026-03-06 11:40:26 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:26 +0100,2026-03-06 11:40:29 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:40:29 +0100,2026-03-06 11:40:32 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
18,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:41:46 +0100,2026-03-06 11:41:48 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
9,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:41:53 +0100,2026-03-06 11:41:56 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:41:56 +0100,2026-03-06 11:41:58 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
18,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:42:34 +0100,2026-03-06 11:42:39 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:42:39 +0100,2026-03-06 11:42:44 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:43:18 +0100,2026-03-06 11:43:20 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
14,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:44:01 +0100,2026-03-06 11:44:06 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:44:06 +0100,2026-03-06 11:44:11 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:44:11 +0100,2026-03-06 11:44:16 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:44:16 +0100,2026-03-06 11:44:22 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:44:22 +0100,2026-03-06 11:44:24 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:45:25 +0100,2026-03-06 11:45:31 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-03-06 11:45:31 +0100,2026-03-06 11:45:33 +0100,"<<HKDevice: 0x6a6a7acb0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
