value,unit,type,sourceName,startDate,endDate,device
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 09:22:15 +0100,2026-02-27 09:22:17 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
2,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 09:32:26 +0100,2026-02-27 09:34:03 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 10:06:20 +0100,2026-02-27 10:06:22 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 13:27:28 +0100,2026-02-27 13:27:31 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 13:38:46 +0100,2026-02-27 13:39:35 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 13:47:56 +0100,2026-02-27 13:48:24 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 13:57:26 +0100,2026-02-27 13:58:23 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:01:32 +0100,2026-02-27 14:01:55 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:03:53 +0100,2026-02-27 14:04:34 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:06:31 +0100,2026-02-27 14:07:33 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:09:38 +0100,2026-02-27 14:10:04 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:11:41 +0100,2026-02-27 14:11:43 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:14:30 +0100,2026-02-27 14:14:32 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:20:12 +0100,2026-02-27 14:20:15 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:26:18 +0100,2026-02-27 14:26:49 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:32:09 +0100,2026-02-27 14:32:34 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:37:44 +0100,2026-02-27 14:38:17 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:46:56 +0100,2026-02-27 14:46:59 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:47:09 +0100,2026-02-27 14:47:12 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:51:02 +0100,2026-02-27 14:51:04 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:51:09 +0100,2026-02-27 14:51:45 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:54:11 +0100,2026-02-27 14:54:14 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:54:21 +0100,2026-02-27 14:54:24 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:57:05 +0100,2026-02-27 14:57:08 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 14:57:13 +0100,2026-02-27 14:57:15 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:01:00 +0100,2026-02-27 15:01:03 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:01:08 +0100,2026-02-27 15:01:16 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:03:34 +0100,2026-02-27 15:03:36 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:03:47 +0100,2026-02-27 15:03:49 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:05:54 +0100,2026-02-27 15:05:57 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:06:05 +0100,2026-02-27 15:06:07 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:11:37 +0100,2026-02-27 15:11:40 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:11:53 +0100,2026-02-27 15:12:18 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:14:21 +0100,2026-02-27 15:14:23 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:14:26 +0100,2026-02-27 15:14:29 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:18:03 +0100,2026-02-27 15:18:06 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:18:14 +0100,2026-02-27 15:18:16 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:20:24 +0100,2026-02-27 15:20:27 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
1,count,HKQuantityTypeIdentifierFlightsClimbed,iPhone van Marjolein,2026-02-27 15:20:32 +0100,2026-02-27 15:20:34 +0100,"<<HKDevice: 0x75ccdda40>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
